year,make,model,trim,condition (5 is best),odometer,state,Ext Color,Date Sold,"Ave Price (for that make,model,trim, year)",Actual Selling Price,,,
2012,nissan,rogue,s,4.2,44073,pa,blue,2015-01-23T09:00:00.000Z,13550,13100,,,
2012,nissan,rogue,s,3.4,19659,pa,black,2015-01-23T09:00:00.000Z,15050,13100,,,
2013,toyota,corolla,s,3.8,40896,mn,blue,2015-01-21T10:30:00.000Z,12700,13100,,,
2013,nissan,rogue,s,3.9,33980,nj,blue,2015-01-21T09:30:00.000Z,13950,13100,,,
2013,hyundai,sonata,gls,4.2,31147,fl,gray,2015-01-20T09:30:00.000Z,12700,13100,,,
2012,honda,civic,ex,3.5,27686,pa,black,2015-01-16T09:00:00.000Z,12400,13100,,,
2011,nissan,rogue,sv,3.3,50992,pa,white,2015-01-16T09:00:00.000Z,14300,13100,,,
2013,hyundai,sonata,gls,3.6,27476,ca,red,2015-01-14T12:30:00.000Z,12900,13100,,,
2013,hyundai,sonata,gls,4.8,30906,tn,silver,2015-01-14T10:30:00.000Z,12700,13100,,,
2011,nissan,rogue,sv,4,59673,nj,black,2015-01-14T09:30:00.000Z,13400,13100,,,
2013,nissan,rogue,s,3.5,36682,tn,gray,2015-01-13T18:30:00.000Z,13350,13100,,,
2012,honda,civic,ex,4.1,31037,nv,black,2015-01-09T19:45:00.000Z,12000,13100,,,
2013,hyundai,sonata,gls,4.7,23026,ca,blue,2015-01-08T20:00:00.000Z,13250,13100,,,
2012,nissan,rogue,s,4.4,71048,in,silver,2015-01-08T10:10:00.000Z,13450,13100,,,
2013,hyundai,sonata,gls,3.7,15991,il,white,2015-01-08T10:00:00.000Z,13750,13100,,,
2013,hyundai,sonata,gls,4.1,20758,nj,gray,2015-01-07T17:30:00.000Z,13400,13100,,,
2013,toyota,corolla,s,3.3,23396,nv,white,2014-12-31T20:00:00.000Z,13700,13100,,,
2012,hyundai,sonata,gls,4.3,16319,fl,—,2014-12-30T17:30:00.000Z,12500,13100,,,
2013,hyundai,sonata,gls,3.8,35089,nv,black,2014-12-19T20:00:00.000Z,12250,13100,,,
2012,honda,civic,ex,3.5,27156,pa,black,2014-12-19T17:00:00.000Z,12600,13100,,,
2012,nissan,rogue,s,4.1,56528,pa,gray,2014-12-19T17:00:00.000Z,14000,13100,,,
2012,honda,civic,ex,3.6,30993,ga,black,2014-12-18T18:00:00.000Z,12300,13100,,,
2013,hyundai,sonata,gls,3.8,35402,nv,red,2015-02-27T12:00:00.000Z,12600,13000,,,
2013,hyundai,sonata,gls,4.3,43729,fl,gray,2015-02-27T09:45:00.000Z,12100,13000,,,
2012,honda,civic,ex,4.4,36599,pa,blue,2015-02-27T09:00:00.000Z,11850,13000,,,
2012,nissan,rogue,s,3.3,62108,pa,gray,2015-02-27T09:00:00.000Z,12600,13000,,,
2012,honda,civic,ex,3.8,38966,ca,blue,2015-02-26T12:00:00.000Z,11750,13000,,,
2013,hyundai,sonata,gls,4.4,40614,wa,silver,2015-02-25T13:10:00.000Z,12250,13000,,,
2013,hyundai,sonata,gls,4.2,46132,ca,blue,2015-02-25T12:30:00.000Z,11900,13000,,,
2013,toyota,corolla,s,3.5,28262,pa,gray,2015-02-25T09:30:00.000Z,13550,13000,,,
2013,hyundai,sonata,gls,4.2,31300,tx,white,2015-02-25T00:00:00.000Z,12750,13000,,,
2013,hyundai,sonata,gls,3.5,33002,ca,silver,2015-02-24T20:30:00.000Z,12650,13000,,,
2013,toyota,corolla,s,4.3,41679,oh,white,2015-02-24T09:30:00.000Z,12950,13000,,,
2013,nissan,rogue,s,3.9,60448,md,red,2015-02-24T09:30:00.000Z,12950,13000,,,
2013,hyundai,sonata,gls,4.4,30246,oh,black,2015-02-24T09:30:00.000Z,12850,13000,,,
2013,hyundai,sonata,gls,3.5,16285,md,black,2015-02-24T09:30:00.000Z,13600,13000,,,
2012,hyundai,sonata,gls,4.4,27969,pa,blue,2015-02-20T17:00:00.000Z,12100,13000,,,
2012,honda,civic,ex,4.2,27830,il,gray,2015-02-19T10:00:00.000Z,12300,13000,,,
2012,nissan,rogue,s,4.3,48153,tx,silver,2015-02-18T10:30:00.000Z,13400,13000,,,
2013,hyundai,sonata,gls,3.8,38777,tx,white,2015-02-18T10:15:00.000Z,12300,13000,,,
2013,hyundai,sonata,gls,4.1,29080,tx,silver,2015-02-18T10:00:00.000Z,12850,13000,,,
2013,hyundai,sonata,gls,4.2,30509,tx,black,2015-02-18T10:00:00.000Z,12750,13000,,,
2013,hyundai,sonata,gls,4.5,33953,tx,gray,2015-02-18T10:00:00.000Z,12600,13000,,,
2013,hyundai,sonata,gls,4.2,27645,tx,gray,2015-02-18T10:00:00.000Z,12900,13000,,,
2013,hyundai,sonata,gls,4.9,40609,tx,gray,2015-02-18T10:00:00.000Z,12200,13000,,,
2012,nissan,rogue,s,4.3,44690,ca,white,2015-02-17T12:30:00.000Z,12800,13000,,,
2012,hyundai,sonata,gls,4.2,28412,fl,black,2015-02-17T09:30:00.000Z,12050,13000,,,
2012,honda,civic,ex,4.5,38302,fl,gray,2015-02-17T09:15:00.000Z,11950,13000,,,
2013,hyundai,sonata,gls,3.7,35351,nv,white,2015-02-13T12:00:00.000Z,12500,13000,,,
2013,hyundai,sonata,gls,4.8,37273,tx,white,2015-02-13T10:30:00.000Z,12400,13000,,,
2012,honda,civic,ex,3.7,16497,pa,gray,2015-02-13T09:00:00.000Z,12550,13000,,,
2012,honda,civic,ex,4.4,57179,ca,gray,2015-02-12T12:00:00.000Z,11350,13000,,,
2012,hyundai,sonata,gls,3.8,19118,ga,black,2015-02-12T10:00:00.000Z,12500,13000,,,
2012,nissan,rogue,s,4.2,57507,tn,black,2015-02-11T10:30:00.000Z,12700,13000,,,
2012,hyundai,sonata,gls,3.7,20955,mn,black,2015-02-11T10:30:00.000Z,12400,13000,,,
2013,nissan,rogue,s,4.7,62712,ca,gray,2015-02-10T12:30:00.000Z,12450,13000,,,
2012,hyundai,sonata,gls,4.3,31442,ca,black,2015-02-10T12:30:00.000Z,11800,13000,,,
2012,hyundai,sonata,gls,4.2,17246,fl,red,2015-02-10T09:30:00.000Z,12550,13000,,,
2012,acura,tsx,base,3.5,64190,pa,silver,2015-02-06T09:00:00.000Z,14250,13000,,,
2012,hyundai,sonata,gls,4.8,26432,pa,white,2015-02-06T09:00:00.000Z,12100,13000,,,
2012,nissan,rogue,s,3.8,47092,il,gray,2015-02-05T10:00:00.000Z,13300,13000,,,
2013,hyundai,sonata,gls,3.5,39593,ga,silver,2015-02-05T09:00:00.000Z,12250,13000,,,
2013,nissan,rogue,s,3.7,63355,in,silver,2015-02-05T00:00:00.000Z,12300,13000,,,
2013,nissan,rogue,s,3.8,55741,la,red,2015-02-04T10:00:00.000Z,12850,13000,,,
2013,hyundai,sonata,gls,3.8,35012,tx,black,2015-02-04T10:00:00.000Z,12550,13000,,,
2013,toyota,corolla,s,3.6,33651,va,black,2015-02-04T09:30:00.000Z,13300,13000,,,
2012,nissan,rogue,s,4.1,48087,nj,black,2015-02-04T09:30:00.000Z,13100,13000,,,
2013,nissan,rogue,s,4.2,57102,ga,white,2015-02-03T09:30:00.000Z,12750,13000,,,
2011,nissan,rogue,sv,4.2,83807,nc,gray,2015-02-03T09:30:00.000Z,12000,13000,,,
2012,nissan,rogue,s,3.1,57640,fl,gray,2015-02-03T09:30:00.000Z,12500,13000,,,
2011,nissan,rogue,sv,3.7,40593,pa,silver,2015-01-30T09:00:00.000Z,15050,13000,,,
2012,nissan,rogue,s,3.7,36116,pa,silver,2015-01-30T09:00:00.000Z,13900,13000,,,
2013,hyundai,sonata,gls,3.8,25316,ga,blue,2015-01-29T10:00:00.000Z,13050,13000,,,
2013,hyundai,sonata,gls,4.1,25638,ga,silver,2015-01-29T10:00:00.000Z,13000,13000,,,
2012,nissan,rogue,s,4.9,55325,tn,—,2015-01-28T10:30:00.000Z,12750,13000,,,
2012,hyundai,sonata,gls,4.2,26673,ca,blue,2015-01-27T12:30:00.000Z,12050,13000,,,
2013,nissan,rogue,s,4.2,58160,ga,silver,2015-01-27T09:30:00.000Z,12700,13000,,,
2013,hyundai,sonata,gls,4.6,28777,oh,gray,2015-01-27T09:30:00.000Z,12850,13000,,,
2013,hyundai,sonata,gls,4.5,24670,oh,black,2015-01-27T09:30:00.000Z,13050,13000,,,
2013,hyundai,sonata,gls,3.7,36105,nv,gray,2015-01-23T12:00:00.000Z,12450,13000,,,
2012,honda,civic,ex,4.3,18484,pa,—,2015-01-23T09:00:00.000Z,12850,13000,,,
2011,nissan,rogue,sv,4.1,57578,pa,gray,2015-01-23T09:00:00.000Z,13500,13000,,,
2013,nissan,rogue,s,3.8,54320,ne,white,2015-01-22T12:00:00.000Z,13200,13000,,,
2013,toyota,corolla,s,4.3,37503,fl,red,2015-01-22T09:45:00.000Z,12950,13000,,,
2011,nissan,rogue,sv,3.4,42155,tx,silver,2015-01-21T10:30:00.000Z,14950,13000,,,
2013,nissan,rogue,s,3.9,64584,tx,black,2015-01-21T10:05:00.000Z,12100,13000,,,
2013,nissan,rogue,s,3.6,54655,mo,silver,2015-01-21T10:00:00.000Z,12950,13000,,,
2013,hyundai,sonata,gls,4.1,38216,mo,black,2015-01-20T11:00:00.000Z,12300,13000,,,
2011,nissan,rogue,sv,3.7,61813,ga,black,2015-01-20T09:30:00.000Z,11850,13000,,,
2011,nissan,rogue,sv,3.9,39006,fl,silver,2015-01-20T09:30:00.000Z,13750,13000,,,
2011,nissan,rogue,sv,3.7,37167,fl,gray,2015-01-20T09:30:00.000Z,13900,13000,,,
2012,hyundai,sonata,gls,4.5,16867,fl,white,2015-01-20T09:30:00.000Z,12400,13000,,,
2011,nissan,rogue,sv,4.2,40352,pa,white,2015-01-16T09:00:00.000Z,13650,13000,,,
2012,honda,civic,ex,3.9,40538,,white,2015-01-15T12:00:00.000Z,11600,13000,,,
2013,hyundai,sonata,gls,4.2,29426,,blue,2015-01-15T11:00:00.000Z,14150,13000,,,
2013,hyundai,sonata,gls,4.1,12390,,red,2015-01-15T10:00:00.000Z,13750,13000,,,
2013,toyota,corolla,s,4.1,37868,ut,silver,2015-01-14T11:30:00.000Z,12700,13000,,,
2013,nissan,rogue,s,3.4,34501,ca,white,2015-01-13T20:30:00.000Z,13550,13000,,,
2013,hyundai,sonata,gls,4.5,23130,md,black,2015-01-13T17:30:00.000Z,13150,13000,,,
2013,hyundai,sonata,gls,3.7,36898,nv,blue,2015-01-09T08:00:00.000Z,12350,13000,,,
2012,honda,civic,ex,3.9,20770,il,gray,2015-01-08T10:00:00.000Z,12550,13000,,,
2012,honda,civic,ex,4.2,29224,il,gray,2015-01-08T10:00:00.000Z,12250,13000,,,
2013,hyundai,sonata,gls,4.4,27747,fl,blue,2015-01-08T09:30:00.000Z,12950,13000,,,
2012,nissan,rogue,s,3.5,24466,ca,black,2015-01-06T20:30:00.000Z,13700,13000,,,
2011,nissan,rogue,sv,3.1,52258,fl,white,2015-01-06T09:30:00.000Z,12350,13000,,,
2012,hyundai,sonata,gls,4.4,20918,fl,blue,2015-01-06T09:30:00.000Z,12250,13000,,,
2012,honda,civic,ex,3.4,16274,pa,black,2015-01-02T17:00:00.000Z,13000,13000,,,
2013,hyundai,sonata,gls,4.4,26029,tn,gray,2014-12-31T18:30:00.000Z,13100,13000,,,
2012,honda,civic,ex,3.7,17377,nj,silver,2014-12-31T17:30:00.000Z,13000,13000,,,
2012,honda,civic,ex,4.8,17047,nj,gray,2014-12-31T17:30:00.000Z,13050,13000,,,
2013,hyundai,sonata,gls,4.1,26519,ga,gray,2014-12-30T21:00:00.000Z,13100,13000,,,
2012,hyundai,sonata,gls,4.3,21040,fl,white,2014-12-30T17:30:00.000Z,12250,13000,,,
2012,hyundai,sonata,gls,4.6,18450,fl,black,2014-12-30T17:30:00.000Z,12350,13000,,,
2012,hyundai,sonata,gls,4.5,14478,oh,black,2014-12-30T17:30:00.000Z,12550,13000,,,
2013,nissan,rogue,s,3.4,65194,la,silver,2014-12-24T18:00:00.000Z,12450,13000,,,
2012,hyundai,sonata,gls,4.9,12279,pa,gray,2014-12-19T17:00:00.000Z,12550,13000,,,
2013,hyundai,sonata,gls,3.8,28314,az,black,2014-12-18T19:00:00.000Z,12650,13000,,,
2013,nissan,rogue,s,4.1,40924,ca,—,2014-12-16T20:30:00.000Z,13200,13000,,,
2012,hyundai,sonata,gls,4.3,24643,pa,gray,2015-02-27T09:00:00.000Z,12450,12900,,,
2013,hyundai,sonata,gls,3.6,21073,pa,gray,2015-02-27T09:00:00.000Z,13400,12900,,,
2013,hyundai,sonata,gls,4,32642,pa,gray,2015-02-27T09:00:00.000Z,12750,12900,,,
2013,hyundai,sonata,gls,3.3,29804,pa,black,2015-02-27T09:00:00.000Z,12900,12900,,,
2013,hyundai,sonata,gls,3.8,30013,az,blue,2015-02-26T11:30:00.000Z,12850,12900,,,
2013,hyundai,sonata,gls,3.6,27732,ga,blue,2015-02-26T10:00:00.000Z,13000,12900,,,
2013,hyundai,sonata,gls,4.6,44683,ga,black,2015-02-26T10:00:00.000Z,12050,12900,,,
2013,toyota,corolla,s,3.6,29207,pa,silver,2015-02-25T09:30:00.000Z,13500,12900,,,
2012,hyundai,sonata,gls,4.5,21059,oh,red,2015-02-24T09:30:00.000Z,12600,12900,,,
2013,toyota,corolla,s,4.1,24020,fl,red,2015-02-20T17:30:00.000Z,13650,12900,,,
2012,honda,civic,ex,3.5,23519,pa,black,2015-02-20T17:00:00.000Z,12400,12900,,,
2013,hyundai,sonata,gls,4.2,31430,pa,gray,2015-02-20T17:00:00.000Z,12750,12900,,,
2013,hyundai,sonata,gls,4.3,40869,tx,black,2015-02-18T10:30:00.000Z,12200,12900,,,
2013,hyundai,sonata,gls,4.3,38731,tx,silver,2015-02-18T10:15:00.000Z,12300,12900,,,
2013,hyundai,sonata,gls,3.4,36166,ca,gray,2015-02-17T12:30:00.000Z,12400,12900,,,
2012,honda,civic,ex,3.4,27549,nc,burgundy,2015-02-17T10:00:00.000Z,12300,12900,,,
2013,toyota,corolla,s,3.7,41284,oh,white,2015-02-17T09:30:00.000Z,12900,12900,,,
2012,hyundai,sonata,gls,4.1,34447,fl,white,2015-02-17T09:30:00.000Z,11700,12900,,,
2012,honda,civic,ex,4.1,30769,pa,black,2015-02-13T09:00:00.000Z,12100,12900,,,
2012,honda,civic,ex,3.8,22908,pa,gray,2015-02-13T09:00:00.000Z,12400,12900,,,
2012,hyundai,sonata,gls,4.7,30857,pa,blue,2015-02-13T09:00:00.000Z,11850,12900,,,
2012,hyundai,sonata,gls,4.4,14874,pa,white,2015-02-13T09:00:00.000Z,12700,12900,,,
2012,hyundai,sonata,gls,4.8,36134,pa,black,2015-02-13T09:00:00.000Z,11600,12900,,,
2013,nissan,rogue,s,4.4,57637,sc,off-white,2015-02-12T10:00:00.000Z,12900,12900,,,
2013,toyota,corolla,s,3.7,27678,pa,white,2015-02-11T09:30:00.000Z,13450,12900,,,
2012,nissan,rogue,s,3.3,30790,nj,black,2015-02-11T09:30:00.000Z,14350,12900,,,
2012,nissan,rogue,s,3.5,37589,nj,gray,2015-02-11T09:30:00.000Z,13950,12900,,,
2012,nissan,rogue,s,4.2,63722,md,gray,2015-02-10T09:30:00.000Z,12250,12900,,,
2013,hyundai,sonata,gls,4.4,23524,oh,white,2015-02-10T09:30:00.000Z,13150,12900,,,
2013,hyundai,sonata,gls,4.1,27449,fl,gray,2015-02-10T09:30:00.000Z,12900,12900,,,
2013,hyundai,sonata,gls,3.8,23818,fl,white,2015-02-10T09:30:00.000Z,13100,12900,,,
2013,hyundai,sonata,gls,3.9,27933,fl,silver,2015-02-10T09:30:00.000Z,12900,12900,,,
2013,toyota,corolla,s,4.2,36172,fl,silver,2015-02-10T09:00:00.000Z,13100,12900,,,
2013,toyota,corolla,s,3.9,18263,pa,black,2015-02-06T09:00:00.000Z,13900,12900,,,
2013,hyundai,sonata,gls,3.8,35315,ca,white,2015-02-05T11:30:00.000Z,12500,12900,,,
2013,nissan,rogue,s,4.7,42768,ga,gray,2015-02-05T10:00:00.000Z,13100,12900,,,
2012,nissan,rogue,s,3.4,49970,nj,black,2015-02-04T09:30:00.000Z,13000,12900,,,
2012,nissan,rogue,s,3.7,46972,nc,black,2015-02-03T10:00:00.000Z,12750,12900,,,
2013,toyota,corolla,s,4.2,42873,oh,silver,2015-02-03T09:30:00.000Z,13050,12900,,,
2013,toyota,corolla,s,3.7,38818,oh,white,2015-02-03T09:30:00.000Z,13200,12900,,,
2013,toyota,corolla,s,3.5,14856,fl,red,2015-02-03T09:30:00.000Z,14250,12900,,,
2013,hyundai,sonata,gls,3.8,23760,fl,red,2015-02-03T09:30:00.000Z,13150,12900,,,
2012,honda,civic,ex,3.8,23946,pa,black,2015-01-30T09:00:00.000Z,12600,12900,,,
2011,nissan,rogue,sv,4.3,43723,pa,silver,2015-01-30T09:00:00.000Z,14750,12900,,,
2012,hyundai,sonata,gls,4.8,18885,pa,blue,2015-01-30T09:00:00.000Z,12400,12900,,,
2013,hyundai,sonata,gls,3.5,28617,fl,gray,2015-01-28T09:10:00.000Z,12850,12900,,,
2013,hyundai,sonata,gls,4.1,26199,oh,gray,2015-01-27T09:30:00.000Z,13000,12900,,,
2013,hyundai,sonata,gls,4.4,34054,oh,black,2015-01-27T09:30:00.000Z,12600,12900,,,
2012,honda,civic,ex,4.3,32990,pa,white,2015-01-23T09:00:00.000Z,12200,12900,,,
2012,honda,civic,ex,4.1,26067,il,brown,2015-01-22T10:00:00.000Z,12500,12900,,,
2012,hyundai,sonata,gls,4.2,31830,wa,gray,2015-01-21T12:30:00.000Z,11800,12900,,,
2013,nissan,rogue,s,4.1,58489,mo,white,2015-01-21T10:00:00.000Z,12600,12900,,,
2013,nissan,rogue,s,3.9,62394,ca,black,2015-01-20T12:30:00.000Z,12300,12900,,,
2013,toyota,corolla,s,4.4,25895,pa,gray,2015-01-20T09:30:00.000Z,13450,12900,,,
2012,hyundai,sonata,gls,4.4,14314,fl,black,2015-01-20T09:30:00.000Z,12500,12900,,,
2012,honda,civic,ex,3.9,26521,nv,silver,2015-01-16T12:00:00.000Z,12650,12900,,,
2013,toyota,corolla,s,3.9,21681,pa,white,2015-01-16T09:00:00.000Z,13650,12900,,,
2011,nissan,rogue,sv,3.4,50359,mo,black,2015-01-14T10:30:00.000Z,14100,12900,,,
2013,hyundai,sonata,gls,4,32354,mn,black,2015-01-14T10:30:00.000Z,12600,12900,,,
2012,honda,civic,ex,3.7,23193,nj,black,2015-01-14T09:30:00.000Z,12550,12900,,,
2013,hyundai,sonata,gls,4.6,25332,ma,black,2015-01-13T18:00:00.000Z,13050,12900,,,
2012,hyundai,sonata,gls,4.4,18228,oh,blue,2015-01-13T17:30:00.000Z,12300,12900,,,
2012,hyundai,sonata,gls,4.8,23037,oh,black,2015-01-13T17:30:00.000Z,12100,12900,,,
2013,hyundai,sonata,gls,3.9,26605,fl,black,2015-01-09T17:30:00.000Z,13000,12900,,,
2013,toyota,corolla,s,4.2,23145,pa,silver,2015-01-09T17:00:00.000Z,13700,12900,,,
2012,hyundai,sonata,gls,3.3,10507,pa,silver,2015-01-09T17:00:00.000Z,12750,12900,,,
2012,honda,civic,ex,3.2,21247,il,gray,2015-01-08T18:00:00.000Z,12600,12900,,,
2013,nissan,rogue,s,3.7,29344,fl,black,2015-01-08T09:30:00.000Z,14250,12900,,,
2013,hyundai,sonata,gls,4.2,30099,fl,blue,2015-01-08T09:30:00.000Z,12800,12900,,,
2012,hyundai,sonata,gls,4.2,20720,fl,red,2015-01-06T09:30:00.000Z,12250,12900,,,
2012,hyundai,sonata,gls,4.6,28320,pa,blue,2015-01-02T17:00:00.000Z,11850,12900,,,
2013,toyota,corolla,s,3.8,34545,tx,orange,2014-12-31T18:00:00.000Z,12900,12900,,,
2012,honda,civic,ex,3.5,20652,nj,gray,2014-12-31T17:30:00.000Z,12900,12900,,,
2013,toyota,corolla,s,4.2,34580,fl,white,2014-12-30T17:30:00.000Z,12900,12900,,,
2012,hyundai,sonata,gls,4.9,15887,oh,gray,2014-12-30T17:30:00.000Z,12500,12900,,,
2013,hyundai,sonata,gls,3.7,28163,fl,silver,2014-12-30T17:30:00.000Z,12950,12900,,,
2013,hyundai,sonata,gls,3.9,25895,ca,white,2014-12-18T20:00:00.000Z,12850,12900,,,
2012,hyundai,sonata,gls,4.3,27949,ca,black,2014-12-16T20:00:00.000Z,11550,12900,,,
2012,honda,civic,ex,3.5,20815,pa,white,2015-02-27T09:00:00.000Z,12550,12800,,,
2012,nissan,rogue,s,4.4,35889,pa,black,2015-02-27T09:00:00.000Z,13450,12800,,,
2013,toyota,corolla,s,4.4,43804,ga,white,2015-02-26T10:00:00.000Z,12850,12800,,,
2013,hyundai,sonata,gls,4,38587,ga,blue,2015-02-26T10:00:00.000Z,12350,12800,,,
2013,hyundai,sonata,gls,4.7,30292,mn,gray,2015-02-25T10:30:00.000Z,12800,12800,,,
2013,hyundai,sonata,gls,4.3,43475,tn,gray,2015-02-25T10:30:00.000Z,12100,12800,,,
2012,honda,civic,ex,4.2,37705,nj,gray,2015-02-25T09:30:00.000Z,11500,12800,,,
2012,honda,civic,ex,3.5,30882,pa,burgundy,2015-02-20T17:00:00.000Z,12150,12800,,,
2012,nissan,rogue,s,4,57720,pa,gray,2015-02-20T17:00:00.000Z,12800,12800,,,
2012,hyundai,sonata,gls,4.7,18149,pa,white,2015-02-20T17:00:00.000Z,12650,12800,,,
2013,hyundai,sonata,gls,3.4,21900,pa,gray,2015-02-20T17:00:00.000Z,13300,12800,,,
2013,hyundai,sonata,gls,4.1,31607,pa,silver,2015-02-20T17:00:00.000Z,12750,12800,,,
2012,honda,civic,ex,4.6,27203,il,black,2015-02-19T10:00:00.000Z,12350,12800,,,
2013,hyundai,sonata,gls,3.9,32529,va,gray,2015-02-19T09:20:00.000Z,12700,12800,,,
2013,nissan,rogue,s,3.9,62182,tn,gray,2015-02-18T10:30:00.000Z,12650,12800,,,
2012,nissan,rogue,s,3.6,40262,tn,—,2015-02-18T10:30:00.000Z,13900,12800,,,
2011,nissan,rogue,sv,3.7,48872,tx,red,2015-02-18T10:00:00.000Z,13150,12800,,,
2013,hyundai,sonata,gls,4.2,27154,tx,silver,2015-02-18T10:00:00.000Z,12950,12800,,,
2013,toyota,corolla,s,4.7,35209,oh,silver,2015-02-17T09:30:00.000Z,13150,12800,,,
2012,hyundai,sonata,gls,4.3,18211,fl,silver,2015-02-17T09:30:00.000Z,12600,12800,,,
2012,hyundai,sonata,gls,4.6,39149,fl,—,2015-02-17T09:30:00.000Z,11450,12800,,,
2013,hyundai,sonata,gls,3.9,38066,fl,red,2015-02-17T09:30:00.000Z,12300,12800,,,
2013,hyundai,sonata,gls,3.8,37106,tx,black,2015-02-13T10:30:00.000Z,12400,12800,,,
2012,hyundai,sonata,gls,3.4,12432,pa,gray,2015-02-13T09:00:00.000Z,12850,12800,,,
2012,hyundai,sonata,gls,4.8,31088,pa,black,2015-02-13T09:00:00.000Z,11850,12800,,,
2013,toyota,corolla,s,3.5,46050,mn,black,2015-02-11T10:30:00.000Z,12600,12800,,,
2013,hyundai,sonata,gls,4.2,42123,tx,white,2015-02-11T10:15:00.000Z,12100,12800,,,
2013,hyundai,sonata,gls,4.1,36398,tx,silver,2015-02-11T10:15:00.000Z,12400,12800,,,
2012,nissan,rogue,s,3.3,38792,nj,white,2015-02-11T09:30:00.000Z,13850,12800,,,
2012,hyundai,sonata,gls,4.1,32030,ca,black,2015-02-10T12:30:00.000Z,11800,12800,,,
2013,hyundai,sonata,gls,3.8,24006,ca,gray,2015-02-10T12:30:00.000Z,13100,12800,,,
2013,hyundai,sonata,gls,4.4,33290,oh,black,2015-02-10T09:30:00.000Z,12600,12800,,,
2013,hyundai,sonata,gls,3.8,20947,fl,blue,2015-02-10T09:30:00.000Z,13250,12800,,,
2013,hyundai,sonata,gls,3.7,32066,fl,blue,2015-02-10T09:30:00.000Z,12650,12800,,,
2013,hyundai,sonata,gls,3.9,23470,fl,silver,2015-02-10T09:30:00.000Z,13150,12800,,,
2013,hyundai,sonata,gls,3.9,22516,fl,silver,2015-02-10T09:30:00.000Z,13200,12800,,,
2013,hyundai,sonata,gls,4.1,23887,fl,gray,2015-02-10T09:30:00.000Z,13100,12800,,,
2012,honda,civic,ex,4.3,26327,pa,black,2015-02-06T09:00:00.000Z,12300,12800,,,
2012,honda,civic,ex,4.1,59706,ca,gray,2015-02-05T12:00:00.000Z,10700,12800,,,
2012,honda,civic,ex,4.1,26443,il,black,2015-02-05T10:00:00.000Z,12300,12800,,,
2013,hyundai,sonata,gls,4.1,39409,tn,blue,2015-02-04T10:00:00.000Z,12300,12800,,,
2011,nissan,rogue,sv,3.1,48750,nj,silver,2015-02-04T09:30:00.000Z,14300,12800,,,
2012,nissan,rogue,s,3.7,40709,nj,black,2015-02-04T09:30:00.000Z,13600,12800,,,
2013,hyundai,sonata,gls,3.7,24116,fl,red,2015-02-04T09:05:00.000Z,13150,12800,,,
2012,hyundai,sonata,gls,3.7,20432,fl,blue,2015-02-03T09:30:00.000Z,12350,12800,,,
2012,hyundai,sonata,gls,4,25801,fl,black,2015-02-03T09:30:00.000Z,12100,12800,,,
2013,hyundai,sonata,gls,4,28786,md,black,2015-02-03T09:30:00.000Z,12850,12800,,,
2012,honda,civic,ex,3.6,27811,pa,silver,2015-01-30T09:00:00.000Z,12400,12800,,,
2012,nissan,rogue,s,3.6,59675,pa,silver,2015-01-30T09:00:00.000Z,12450,12800,,,
2013,hyundai,sonata,gls,4.4,41943,ca,gray,2015-01-29T12:00:00.000Z,12150,12800,,,
2012,honda,civic,ex,3.8,32098,tn,black,2015-01-28T10:30:00.000Z,12200,12800,,,
2013,toyota,corolla,s,4.2,39781,fl,silver,2015-01-27T09:30:00.000Z,12950,12800,,,
2013,nissan,rogue,s,3.6,21264,fl,black,2015-01-27T09:30:00.000Z,15000,12800,,,
2012,hyundai,sonata,gls,4.3,28014,fl,black,2015-01-27T09:30:00.000Z,12000,12800,,,
2012,hyundai,sonata,gls,4.4,28523,fl,blue,2015-01-27T09:30:00.000Z,11950,12800,,,
2012,hyundai,sonata,gls,4.2,30919,fl,black,2015-01-27T09:30:00.000Z,11850,12800,,,
2013,hyundai,sonata,gls,3.8,38370,nv,gray,2015-01-23T12:00:00.000Z,12350,12800,,,
2012,honda,civic,ex,4.1,35726,pa,gray,2015-01-23T09:00:00.000Z,12100,12800,,,
2013,toyota,corolla,s,4.1,45802,mn,red,2015-01-21T10:30:00.000Z,12450,12800,,,
2013,hyundai,sonata,gls,3.8,37721,tn,white,2015-01-21T10:30:00.000Z,12350,12800,,,
2013,hyundai,sonata,gls,4.2,38840,ca,white,2015-01-20T12:30:00.000Z,12250,12800,,,
2011,nissan,rogue,sv,4.1,56352,il,red,2015-01-20T10:00:00.000Z,12300,12800,,,
2011,nissan,rogue,sv,3.7,60195,md,blue,2015-01-20T09:30:00.000Z,13300,12800,,,
2013,hyundai,sonata,gls,4.1,31634,fl,—,2015-01-20T09:30:00.000Z,12650,12800,,,
2013,toyota,corolla,s,3.2,58161,ca,silver,2015-01-14T12:30:00.000Z,11600,12800,,,
2012,honda,civic,ex,3.8,18083,nj,burgundy,2015-01-14T09:30:00.000Z,12750,12800,,,
2012,honda,civic,ex,3.7,25410,nj,white,2015-01-14T09:30:00.000Z,12450,12800,,,
2011,nissan,rogue,sv,4.5,59179,nj,white,2015-01-14T09:30:00.000Z,13450,12800,,,
2012,hyundai,sonata,gls,4.2,32757,ca,white,2015-01-13T20:30:00.000Z,11700,12800,,,
2013,toyota,corolla,s,4.9,38642,tx,black,2015-01-07T18:15:00.000Z,12700,12800,,,
